tick,tick_dt,input_force,output_position,output_speed,output_ang_vel,output_angle
9439.0,0.005398853999999176,-3.6956328484,-0.008489233465388655,-0.010914608554909597,-0.018919870516375385,-0.0007641415961614213
9440.0,0.005023921999999459,-3.6956328484,-0.008494716879592695,-0.014540639262001257,-0.024886727828993368,-0.0007736467915338572
9441.0,0.004849076999995816,-3.6956328484,-0.008501767747533756,-0.018040496530110025,-0.03064609884788572,-0.00078571455748593
9442.0,0.005179228000002922,-3.6956328484,-0.008511111332010025,-0.021778676810216068,-0.03679772699452615,-0.0008015868708103127
9443.0,0.004318941000001075,-3.6956328484,-0.008520517414030166,-0.024895960797521148,-0.041927676170467505,-0.0008174795919926633
9444.0,0.005991676999997253,-3.6956328484,-0.0085354342696005,-0.029220629617291483,-0.0490449645158654,-0.0008426013012900556
9445.0,0.004200784999994767,-3.6956328484,-0.008547709227859171,-0.03225271259236167,-0.0540348477819075,-0.0008632040364164079
9446.0,0.005512353000000303,-3.6956328484,-0.008565488061560836,-0.03623151978314019,-0.060583519395110266,-0.0008929899519439236
9447.0,0.004830331999997384,-3.6956328484,-0.00858298908850254,-0.039718115313015855,-0.06632183705538161,-0.00092225380318459
9448.0,0.00501778999999658,-3.6956328484,-0.008602918804686176,-0.04334007262116614,-0.07228361975005604,-0.0009555327082603796
9449.0,0.00478018700000149,-3.6956328484,-0.008623636169858458,-0.046790593861115226,-0.07796327547232823,-0.0009900856302046065
9450.0,0.0050941599999987375,-3.6956328484,-0.008647472047020805,-0.05046782894712355,-0.0840165287031545,-0.0010298013701426083
9451.0,0.004823993999998777,-0.87740540554,-0.008671817697424195,-0.051245907960375384,-0.08530383414284676,-0.0010703308931790825
9452.0,0.005490618999999697,-0.87740540554,-0.008699954873016141,-0.052131605302713296,-0.08676970470942719,-0.0011171679784308362
9453.0,0.00432414299999806,-0.87740540554,-0.008722497324630981,-0.05282920325264763,-0.08792441585259607,-0.001154688439553953
9454.0,0.004965158999993946,-0.87740540554,-0.00874872786403022,-0.05363029070504894,-0.08925099543452798,-0.0011983443100229258
9455.0,0.005009762999996781,-0.87740540554,-0.008775595368635543,-0.054438670543663845,-0.0905897107082778,-0.0012430569434870038
9456.0,0.005695167999995476,-0.87740540554,-0.0088065991060798,-0.05535775367469962,-0.09211247011792302,-0.001294649305642467
9457.0,0.004882133999998928,-0.87740540554,-0.00883362550321768,-0.05614571760701499,-0.09341824430352907,-0.0013396198478611268
9458.0,0.005261969999999394,-0.87740540554,-0.008863169211385335,-0.05699508096729296,-0.09482633876027319,-0.0013887762477589052
9459.0,0.004407901999996966,-0.87740540554,-0.008888292084523908,-0.05770666143870452,-0.09600612518913686,-0.0014305747685862849
9460.0,0.0049748400000027004,-0.87740540554,-0.008917000225283096,-0.058509849596686946,-0.09733838190581277,-0.0014783362797699034
9461.0,0.0055014809999960335,-0.87740540554,-0.008949189307869976,-0.059398185216750006,-0.09881210292397878,-0.0015318868056324222
9462.0,0.0047439999999951965,-0.87740540554,-0.008977367806936774,-0.060164290222421875,-0.10008354539763188,-0.0015787632672595103
9463.0,0.0050652899999974466,-0.87740540554,-0.009007842764698832,-0.060982377223251234,-0.10144173241699246,-0.0016294584854262017
9464.0,0.0049516620000034095,-0.87740540554,-0.009038039176695456,-0.06178221388373239,-0.10276983987750678,-0.0016796890025885752
9465.0,0.0051056550000012635,-0.87740540554,-0.009069583043618119,-0.0626070241620624,-0.10413997520306019,-0.0017321597372705673
9466.0,0.004905594999996765,-0.87740540554,-0.009100295514087527,-0.06339961353899264,-0.10545693109839545,-0.0017832465914361592
9467.0,0.00500106900000219,-0.87740540554,-0.009132002098275725,-0.06420772869302269,-0.10680015712215177,-0.0018359863303313143
9468.0,0.005063978999999108,-0.87740540554,-0.009164516757249636,-0.06502611664443689,-0.10816084458952398,-0.0018900697056176325
9469.0,0.004900341000002584,-0.87740540554,-0.009196381771796004,-0.06581815847101646,-0.10947817094504447,-0.0019430722077513278
9470.0,0.004806032000004734,-0.87740540554,-0.009228014189375312,-0.06659505422231655,-0.11077072612314189,-0.001995687767037715
9471.0,0.005281973000002438,-0.87740540554,-0.00926318951720891,-0.06744900578504874,-0.11219195404548031,-0.002054196565495025
9472.0,0.004613278000000776,-0.87740540554,-0.009294305618659918,-0.06819494085123731,-0.11343375373439533,-0.0021059538328325363
9473.0,0.005039876000004995,-0.87740540554,-0.009328675023231708,-0.06900996078205818,-0.1147911599158313,-0.002163123038136182
9474.0,0.005367427000003033,1.5822863319,-0.009365715615908784,-0.06725201207841676,-0.11192052832389555,-0.002224736355245572
9475.0,0.004476089000000627,1.5822863319,-0.009395818215057996,-0.0657860781989638,-0.1095272060178152,-0.0022748329798160565
9476.0,0.005064631999999847,1.5822863319,-0.009429136442738092,-0.06412749961501416,-0.10681989305698311,-0.0023303044790628966
9477.0,0.005528181999999049,1.5822863319,-0.00946458729164576,-0.06231724863273299,-0.10386528553661434,-0.0023893564600668406
9478.0,0.004640455999997073,1.5822863319,-0.009493505336677867,-0.060797771847510444,-0.1013857796882023,-0.0024375546888128195
9479.0,0.005241392999998595,1.5822863319,-0.009525371838255572,-0.05908162792921358,-0.09858586343680498,-0.002490694960408534
9480.0,0.005090472999995654,1.5822863319,-0.009555447181432516,-0.05741500297485886,-0.09586691965540856,-0.0025408798280091654
9481.0,0.005328267000002995,1.5822863319,-0.009586039427998117,-0.05567062179312484,-0.09302176865835661,-0.0025919602824483507
9482.0,0.00468150199999684,1.5822863319,-0.009612101640724676,-0.054138060560408936,-0.09052234627965669,-0.002635508442050085
9483.0,0.005159749000000602,1.5822863319,-0.00964003552110853,-0.05244902677643501,-0.08776823005793108,-0.0026822157006195016
9484.0,0.004747119000001021,1.5822863319,-0.009664933698262728,-0.0508951470337012,-0.08523465129087936,-0.002723880323869948
9485.0,0.0049104599999978404,1.5822863319,-0.009689925556633028,-0.049287874049708996,-0.0826145188600729,-0.0027657344584477105
9486.0,0.005174891999999431,1.5822863319,-0.00971543149914471,-0.04759413638070627,-0.07985367030490316,-0.0028084865797209898
9487.0,0.004668323000004193,1.5822863319,-0.009737649979297849,-0.04606626359871792,-0.07736350657097177,-0.0028457648522929027
9488.0,0.005444451999998989,1.5822863319,-0.009762730535396101,-0.044284460918495694,-0.07445992153836656,-0.0028878850421006287
9489.0,0.004729807000003916,1.5822863319,-0.009783676230720472,-0.04273660815918825,-0.07193768314372578,-0.0029231031479118198
9490.0,0.004810184000000106,1.5822863319,-0.009804233325598632,-0.04116250866992719,-0.06937316339461427,-0.0029577064971573223
9491.0,0.0053548740000053385,1.5822863319,-0.009826275330343791,-0.03941024460784622,-0.06651851913959925,-0.0029948549520533163
9492.0,0.005015868000000978,1.5822863319,-0.009846042988823862,-0.03776897603272224,-0.06384499218805978,-0.003028219763209293
9493.0,0.004811522999993656,1.5822863319,-0.009864215618510627,-0.0361946258621151,-0.061280806386652904,-0.0030589389280440194
9494.0,0.005149066000001312,1.5822863319,-0.009882852470251566,-0.03450989455327568,-0.05853702873818307,-0.0030904928197058373
9495.0,0.004652138000004413,1.5822863319,-0.00989890694943431,-0.03298780352698831,-0.05605829398896683,-0.0031177250532858623
9496.0,0.005651921999998422,1.5822863319,-0.00991755139868289,-0.031138666931649697,-0.053047379661697536,-0.0031494087637937243
9497.0,0.0044356770000035795,1.5822863319,-0.00993136350555484,-0.029687493606561623,-0.050684457896688274,-0.0031729388679813094
9498.0,0.004766062000001625,1.5822863319,-0.009945512749070191,-0.02812826738806634,-0.04814606261451108,-0.0031970953948585183
9499.0,0.0055119439999984365,1.5822863319,-0.009961016892536192,-0.02632508946347385,-0.04521045033689105,-0.0032236332349536785
9500.0,0.00457529599999873,1.5822863319,-0.009973061400188376,-0.024828359994063097,-0.04277399041151656,-0.0032443183542121305
9501.0,0.005248600999998132,1.5822863319,-0.00998609281569769,-0.023111411500459887,-0.03997936883498493,-0.0032667687150969103
9502.0,0.005142145999997183,2.2887303853,-0.009997977040917828,-0.020706760588621823,-0.036053630326472026,-0.0032873266902506333
9503.0,0.004424216000003867,2.2887303853,-0.010007138159068271,-0.01863786057062886,-0.03267633058853105,-0.0033032775950654933
9504.0,0.0051235359999992625,2.2887303853,-0.01001668733402793,-0.016241970209979143,-0.02876536792262581,-0.003320019430677315
9505.0,0.004999451999999849,2.2887303853,-0.010024807429072953,-0.013904137750009486,-0.024949097969465216,-0.0033344005382964655
9506.0,0.004891893999996455,2.2887303853,-0.010031609185876393,-0.011616618028246652,-0.02121525920499873,-0.0033466053725626807
9507.0,0.005105806999999629,2.2887303853,-0.010037540406840887,-0.009229092848135641,-0.017318199179282682,-0.0033574374744582496
9508.0,0.005569853000004343,2.2887303853,-0.010042680875889637,-0.006624596613101156,-0.013067043065801342,-0.0033670834568235897
9509.0,0.00477876300000446,2.2887303853,-0.0100458466136081,-0.004390029716912926,-0.009419760835350182,-0.0033733278870158212
9510.0,0.005290397000003111,2.2887303853,-0.010048169113612528,-0.001916227710960066,-0.0053821491401899605,-0.0033783113144622294
9511.0,0.004684062000002598,2.2887303853,-0.010049066686552954,0.0001314511199344873,-0.0020415169351392396,-0.0033808323464888206
9512.0,0.005119672000006403,2.2887303853,-0.010048999387891144,0.0023856304717364725,0.0016359684043036006,-0.0033818775361978575
9513.0,0.004890563000003567,2.2887303853,-0.010047832680279468,0.0045389402896783785,0.005149090913757943,-0.003381077455543131
9514.0,0.005058935000000986,2.2887303853,-0.010045536459890031,0.006766385075086346,0.008783029448292174,-0.0033784725639189515
9515.0,0.005016712999996287,2.2887303853,-0.010042141958693115,0.008975250710725701,0.01238678692002758,-0.0033740663701176915
9516.0,0.004937398999999232,2.2887303853,-0.010037710519304728,0.011149204686683777,0.015933582222117926,-0.0033679505191824767
9517.0,0.004937646000001905,2.2887303853,-0.010032205436712287,0.01332328303661311,0.01948065870375062,-0.0033600830803300025
9518.0,0.005486644000001206,2.2887303853,-0.010024895425618971,0.015739112085859097,0.02342226490799115,-0.003349394736410702
9519.0,0.004462626000005798,2.2887303853,-0.010017871648537836,0.017704074082213667,0.026628356932042352,-0.0033389422555749593
9520.0,0.005158038999994119,2.2887303853,-0.01000873981808035,0.01997525988161284,0.030334028203768938,-0.0033252072452188354
9521.0,0.00498339899999678,2.2887303853,-0.00999878534906848,0.022169585678747796,0.033914711754886216,-0.003310090588637182
9522.0,0.004943214999997281,2.2887303853,-0.00998782644622139,0.024346243164169456,0.0374664491783147,-0.003293325817450448
9523.0,0.004841212999998845,2.2887303853,-0.009976039911330638,0.0264780227292955,0.04094519160625304,-0.0032751875113678627
9524.0,0.005347952000001044,2.2887303853,-0.009961879591869517,0.028832985101544438,0.044788307534878974,-0.003253290219433754
9525.0,0.0045978669999939825,2.2887303853,-0.009948622568798545,0.03085768732572778,0.0480926727048269,-0.0032326971513137338
9526.0,0.005393345999998189,0.86194595497,-0.009931979950347804,0.03170211846260492,0.04945279941774119,-0.003206759108917554
9527.0,0.004536859999994647,0.86194595497,-0.009917597143030995,0.03241249599326743,0.050597403029874685,-0.003184323066160943
9528.0,0.004868701999996006,0.86194595497,-0.009901816464624267,0.0331748718714593,0.05182569978322392,-0.0031596886984283272
9529.0,0.005200217999998813,0.86194595497,-0.009884564808038905,0.033989219708730194,0.0531382067769627,-0.0031327382047408015
9530.0,0.00473224400000305,0.86194595497,-0.009868480279935763,0.034730326634076,0.05433275667735899,-0.003107591908721681
9531.0,0.005786180999997725,0.86194595497,-0.009848384684326382,0.03563655724874988,0.05579369789373527,-0.0030761539922852777
9532.0,0.004712675000000388,0.86194595497,-0.009831590333083156,0.03637470857246358,0.05698406780008802,-0.0030498602357631396
9533.0,0.005038638999998568,0.86194595497,-0.009813262430560476,0.03716396389080363,0.05825678109930246,-0.003021148021123531
9534.0,0.005051568999995482,0.86194595497,-0.009794488797769701,0.03795530951885196,0.05953338640365424,-0.002991719206179455
9535.0,0.004719817000001569,0.86194595497,-0.009776574586258961,0.03869473265397628,0.06072630438955503,-0.002963620537257892
9536.0,0.005353666999994289,0.86194595497,-0.009755858714930642,0.03953352436325445,0.06207982050976578,-0.002931109696073695
9537.0,0.004580425999996862,0.86194595497,-0.009737750676644145,0.04025122111811024,0.06323825691929531,-0.0029026744936798883
9538.0,0.005074791999994943,0.86194595497,-0.009717324019152124,0.04104643639294819,0.0645218696343883,-0.002870582393649122
9539.0,0.005212847999999326,0.86194595497,-0.009695927135766317,0.04186335903306841,0.06584104437676848,-0.002836948123741138
9540.0,0.005043098000001578,0.86194595497,-0.009674815033545016,0.04265374030211538,0.06711747698547171,-0.0028037438398196887
9541.0,0.004944769000005067,0.86194595497,-0.009653723744266998,0.043428774821897345,0.0683694068234723,-0.0027705557978640574
9542.0,0.005046417000002634,0.86194595497,-0.009631807773511948,0.044219809630905466,0.06964749537292249,-0.002736053744176651
9543.0,0.004970096000000979,0.86194595497,-0.009609830103615212,0.04499894789057793,0.0709066546702438,-0.002701438270360346
9544.0,0.005015627999995331,0.86194595497,-0.00958726030531418,0.045785292091205514,0.07217771479459362,-0.0026658741301053388
9545.0,0.004847078000004501,0.86194595497,-0.009565067817112274,0.04654527750516585,0.0734064689699272,-0.0026308890287581915
9546.0,0.004799811999994574,0.86194595497,-0.009542726958961037,0.04729791662300481,0.07462359084313326,-0.002595655303694283
9547.0,0.005410074000003817,0.86194595497,-0.00951713843606339,0.04814633370919681,0.07599598384420442,-0.002555283388833547
9548.0,0.0051402600000045595,0.86194595497,-0.009492389968732164,0.04895251702330675,0.07730043280714516,-0.0025162194772420116
9549.0,0.0044824759999997354,0.86194595497,-0.00947044712046251,0.049655592405556906,0.07843817990010794,-0.0024815697437572497
9550.0,0.005103865000002372,0.86194595497,-0.009445103576449199,0.050456212266634444,0.07973413799010977,-0.0024415359556516445
9551.0,0.00515712900000409,0.86194595497,-0.009419082656898137,0.05126527423277949,0.08104428950146815,-0.002400416032119732
9552.0,0.005081100999994703,-4.2553360553,-0.009393034253281219,0.046890597869401474,0.07383368737523976,-0.002359236610076755
9553.0,0.004405749000000014,-4.2553360553,-0.009372375432813967,0.0430974335458649,0.0675818441134371,-0.0023267073406447775
9554.0,0.005237700999998651,-4.2553360553,-0.009349802285735911,0.03858806110514161,0.06014979731396462,-0.002291309991395307
9555.0,0.005304910999996082,-4.2553360553,-0.009329331662753394,0.0340208931262607,0.052622991200093026,-0.0022594010592534683
9556.0,0.004518099000001996,-4.2553360553,-0.0093139606864321,0.030131150883834307,0.04621255708595409,-0.002235625470861643
9557.0,0.00501158300000526,-4.2553360553,-0.009298860210078098,0.02581659955485732,0.039102219083342514,-0.0022124656643137688
9558.0,0.005882673999998644,-4.2553360553,-0.009283673146181124,0.020752168437136856,0.030756533199511455,-0.002189463103559386
9559.0,0.0045597240000034844,-4.2553360553,-0.00927421073013363,0.01682669390512406,0.02428772674347137,-0.0021754389733007144
9560.0,0.005096795999996573,-4.2553360553,-0.00926563450751475,0.012438872473408148,0.017056960919833716,-0.002163060014449201
9561.0,0.004951364999996599,-4.2553360553,-0.009259475567734324,0.008176276316266586,0.010032953728101602,-0.0021546144905187237
9562.0,0.0050085969999997815,-4.2553360553,-0.009255380400431442,0.003864412565846579,0.002927562151014635,-0.002149589388324353
