tick,position_value,speed_value,angle_value,ang_vel_value,position_sample,speed_sample,angle_sample,ang_vel_sample
16492.0,-21.308193748224273,-3.7224901490811453,-3.5481392272009398,-2.0854009786367,-21.308193748224273,-3.7224901490811453,-3.5481392272009398,-2.0854009786367
16493.0,-21.309452386915005,-3.722596203786819,-3.548844337557793,-2.085379572103173,,,,
16494.0,-21.310762075178538,-3.7227067471133255,-3.5495780183013057,-2.085357130616521,-21.310762075178538,-3.7227067471133255,-3.5495780183013057,-2.085357130616521
16495.0,-21.31196923704724,-3.7228087887743513,-3.5502542369190255,-2.0853363368663778,,,,
16496.0,-21.31324239248292,-3.722916579671448,-3.550967396644153,-2.085314276760091,-21.31324239248292,-3.722916579671448,-3.550967396644153,-2.085314276760091
16497.0,-21.314451260973698,-3.7230190824458096,-3.5516445191819797,-2.085293209782128,,,,
16498.0,-21.31570998195571,-3.7231259799348,-3.5523495390217055,-2.0852711433764655,-21.31570998195571,-3.7231259799348,-3.5523495390217055,-2.0852711433764655
16499.0,-21.316939218909372,-3.7232305342406065,-3.5530380175641065,-2.0852494644084216,,,,
16500.0,-21.318161241253108,-3.723334631447226,-3.5537224289682174,-2.0852277954608547,-21.318161241253108,-3.723334631447226,-3.5537224289682174,-2.0852277954608547
16501.0,-21.319491433081538,-3.7234481359575264,-3.5544673936970144,-2.0852040340831044,,,,
16502.0,-21.32062504257582,-3.723544998009023,-3.555102237262505,-2.085183696133212,-21.32062504257582,-3.723544998009023,-3.555102237262505,-2.085183696133212
16503.0,-21.321909191965208,-3.7236548957332083,-3.555821360402304,-2.085160527920875,,,,
16504.0,-21.3231437908466,-3.7237607177856353,-3.556512707191246,-2.0851381084681675,-21.3231437908466,-3.7237607177856353,-3.556512707191246,-2.0851381084681675
16505.0,-21.324417463728256,-3.7238700601715045,-3.5572259065787835,-2.085114845038163,,,,
16506.0,-21.325640546754556,-3.723975216603045,-3.5579107501779546,-2.085092384551589,-21.325640546754556,-3.723975216603045,-3.5579107501779546,-2.085092384551589
16507.0,-21.32688878600741,-3.7240826992923792,-3.558609652294331,-2.0850693367813893,,,,
16508.0,-21.328162252472396,-3.724192527652043,-3.559322650928348,-2.0850456767333867,-21.328162252472396,-3.724192527652043,-3.559322650928348,-2.0850456767333867
16509.0,-21.32944137034149,-3.7243030172232863,-3.560038784469561,-2.085021768810842,,,,
16510.0,-21.330523550752392,-3.724396611533595,-3.560644634665982,-2.085001477620444,-21.330523550752392,-3.724396611533595,-3.560644634665982,-2.085001477620444
16511.0,-21.33193464318836,-3.7245188714750044,-3.5614345961338185,-2.084974810383387,,,,
16512.0,-21.333214404508784,-3.7246299309397,-3.562151002791553,-2.084950460120506,-21.333214404508784,-3.7246299309397,-3.562151002791553,-2.084950460120506
16513.0,-21.33458102412019,-3.7247487235252237,-3.562916000721667,-2.084924306369223,,,,
16514.0,-21.335594652157837,-3.724836931673033,-3.5634833779839132,-2.0849048625584237,-21.335594652157837,-3.724836931673033,-3.5634833779839132,-2.0849048625584237
16515.0,-21.336767304575698,-3.7249391122640407,-3.564139747315763,-2.084882303925701,,,,
16516.0,-21.33797963120571,-3.7250449133248744,-3.564818297558146,-2.0848588177082763,-21.33797963120571,-3.7250449133248744,-3.564818297558146,-2.0848588177082763
16517.0,-21.339252608435817,-3.725156182492402,-3.5655307662302524,-2.084833998661292,,,,
16518.0,-21.34049562972626,-3.725264996364091,-3.566226439893427,-2.084809630052001,-21.34049562972626,-3.725264996364091,-3.566226439893427,-2.084809630052001
16519.0,-21.341774144646628,-3.7253770892089317,-3.5669419487822585,-2.08478442735995,,,,
16520.0,-21.343097600007436,-3.7254933098165552,-3.5676825769282012,-2.084758174119419,-21.343097600007436,-3.7254933098165552,-3.5676825769282012,-2.084758174119419
16521.0,-21.344379852216388,-3.725606083941027,-3.5684001156677962,-2.084732602821188,,,,
16522.0,-21.345462838962355,-3.725701446122849,-3.5690061211678072,-2.084710949837906,-21.345462838962355,-3.725701446122849,-3.5690061211678072,-2.084710949837906
16523.0,-21.346774784618628,-3.725817151488431,-3.569740218495457,-2.0846845669626375,,,,
16524.0,-21.34789229776986,-3.725915840198361,-3.570365494059188,-2.0846619870271255,-21.34789229776986,-3.725915840198361,-3.570365494059188,-2.0846619870271255
16525.0,-21.349137378620767,-3.726025953460628,-3.5710621208301583,-2.0846367154120307,,,,
16526.0,-21.350507875054095,-3.726147368291186,-3.571828886069838,-2.084608679272978,-21.350507875054095,-3.726147368291186,-3.571828886069838,-2.084608679272978
16527.0,-21.35173034029152,-3.7262558222666935,-3.5725127993432997,-2.0845835577281386,,,,
16528.0,-21.35286392395174,-3.7263565149763256,-3.5731469613472298,-2.0845602011718087,-21.35286392395174,-3.7263565149763256,-3.5731469613472298,-2.0845602011718087
16529.0,-21.354180988514415,-3.726473692448631,-3.5738837401172407,-2.0845328942969115,,,,
16530.0,-21.355532159431142,-3.7265941049139912,-3.574639564645787,-2.084504681442719,-21.355532159431142,-3.7265941049139912,-3.574639564645787,-2.084504681442719
16531.0,-21.356556624249226,-3.726685501302115,-3.575212608462513,-2.084483248500884,,,,
16532.0,-21.357965259195122,-3.726811382219884,-3.5760005139476805,-2.084453594623059,-21.357965259195122,-3.726811382219884,-3.5760005139476805,-2.084453594623059
16533.0,-21.35923136733528,-3.7269247008770034,-3.576708664533601,-2.084426771976808,,,,
16534.0,-21.360427706685797,-3.727031914443868,-3.5773777635819406,-2.084401351321445,-21.360427706685797,-3.727031914443868,-3.5773777635819406,-2.084401351321445
16535.0,-21.361812241894192,-3.7271562011143087,-3.578152086723136,-2.0843717368210477,,,,
16536.0,-21.362818160602636,-3.727246598640818,-3.5787146358657744,-2.0843501650853193,-21.362818160602636,-3.727246598640818,-3.5787146358657744,-2.0843501650853193
16537.0,-21.3642145531652,-3.7273722901132493,-3.579495526260675,-2.0843200546266956,,,,
16538.0,-21.3653527087789,-3.7274748745217186,-3.5801319747789018,-2.0842953905231343,-21.3653527087789,-3.7274748745217186,-3.5801319747789018,-2.0842953905231343
16539.0,-21.366557640378918,-3.7275836190252982,-3.5808057374370965,-2.0842692006346106,,,,
16540.0,-21.36788388729495,-3.7277035048417346,-3.5815473051340407,-2.0842401819530174,-21.36788388729495,-3.7277035048417346,-3.5815473051340407,-2.0842401819530174
16541.0,-21.369130344367225,-3.727816339816258,-3.5822442264186156,-2.0842127759251436,,,,
16542.0,-21.37033954534865,-3.7279259480854487,-3.5829202876578004,-2.084186092248071,-21.37033954534865,-3.7279259480854487,-3.5829202876578004,-2.084186092248071
16543.0,-21.371574669844403,-3.728038063548688,-3.5836108135244875,-2.0841587123953897,,,,
16544.0,-21.37286499824755,-3.7281553664056175,-3.584332171283564,-2.084129952142547,-21.37286499824755,-3.7281553664056175,-3.584332171283564,-2.084129952142547
16545.0,-21.37407083058237,-3.7282651360514913,-3.585006261024808,-2.084102963074426,,,,
16546.0,-21.37532724449987,-3.728379671903614,-3.585708597332115,-2.0840747177318946,-21.37532724449987,-3.728379671903614,-3.585708597332115,-2.0840747177318946
16547.0,-21.37666755249992,-3.7285020484733633,-3.5864577973231797,-2.0840444049107623,,,,
16548.0,-21.3777656614777,-3.728602428438111,-3.5870715848017354,-2.084019499867324,-21.3777656614777,-3.728602428438111,-3.5870715848017354,-2.084019499867324
16549.0,-21.37901993798013,-3.728717241846381,-3.587772634790157,-2.0839909432260795,,,,
16550.0,-21.380416145959508,-3.7288452653009516,-3.588552979502605,-2.0839589184898895,-21.380416145959508,-3.7288452653009516,-3.588552979502605,-2.0839589184898895
16551.0,-21.381430804281955,-3.7289384002683215,-3.58912004681429,-2.083935596979685,,,,
16552.0,-21.382691483527722,-3.7290542726108513,-3.5898245836219878,-2.0839065286566387,-21.382691483527722,-3.7290542726108513,-3.5898245836219878,-2.0839065286566387
16553.0,-21.38407050818323,-3.7291812378602867,-3.590595223648306,-2.083874486803396,,,,
16554.0,-21.385261683254228,-3.7292910491312745,-3.591260854836882,-2.083846711887736,-21.385261683254228,-3.7292910491312745,-3.591260854836882,-2.083846711887736
16555.0,-21.386455357965286,-3.7294012285657105,-3.5919278542984223,-2.083818799505602,,,,
16556.0,-21.38776132764356,-3.729521954872999,-3.5926575704111134,-2.0837880919708844,-21.38776132764356,-3.729521954872999,-3.5926575704111134,-2.0837880919708844
16557.0,-21.38891247269066,-3.729628502126244,-3.5933007473035694,-2.083760926344493,,,,
16558.0,-21.390172590586502,-3.729745296583811,-3.5940047810786346,-2.083731067491825,-21.390172590586502,-3.729745296583811,-3.5940047810786346,-2.083731067491825
16559.0,-21.391431015600958,-3.7298621012693083,-3.594707836941761,-2.0837010966395337,,,,
16560.0,-21.392803792590616,-3.7299897200917758,-3.595474743824945,-2.0836682162570503,-21.392803792590616,-3.7299897200917758,-3.595474743824945,-2.0836682162570503
16561.0,-21.393877837659865,-3.730089677598597,-3.5960747330317697,-2.0836424292148292,,,,
16562.0,-21.39524260311978,-3.7302168828752507,-3.596837096262681,-2.0836095076114387,-21.39524260311978,-3.7302168828752507,-3.596837096262681,-2.0836095076114387
16563.0,-21.39645422729956,-3.7303299683876094,-3.5975138804122127,-2.083580140293633,,,,
16564.0,-21.39764690257231,-3.7304414225827682,-3.5981800505722727,-2.083551150558267,-21.39764690257231,-3.7304414225827682,-3.5981800505722727,-2.083551150558267
16565.0,-21.398974289627155,-3.7305656525522566,-3.598921431688357,-2.0835187111086957,,,,
16566.0,-21.400182154516127,-3.730678844754315,-3.5995960235146516,-2.0834890738941425,-21.400182154516127,-3.730678844754315,-3.5995960235146516,-2.0834890738941425
16567.0,-21.401294711840837,-3.7307832222251482,-3.6002173584315855,-2.0834617140564804,,,,
16568.0,-21.40255734344015,-3.7309018451261746,-3.6009224770191404,-2.083430519477217,-21.40255734344015,-3.7309018451261746,-3.6009224770191404,-2.083430519477217
16569.0,-21.40380446105594,-3.731019174922384,-3.601618899227489,-2.083399553836075,,,,
16570.0,-21.40516678773731,-3.7311475391653772,-3.602379621879151,-2.083365547570521,-21.40516678773731,-3.7311475391653772,-3.602379621879151,-2.083365547570521
16571.0,-21.406325884639916,-3.731256885599722,-3.603026828275529,-2.0833365251095315,,,,
16572.0,-21.407553271891167,-3.731372821013151,-3.6037121364087894,-2.0833056983261384,-21.407553271891167,-3.731372821013151,-3.6037121364087894,-2.0833056983261384
16573.0,-21.40878216868375,-3.7314890556734017,-3.6043982559185386,-2.083274695611645,,,,
16574.0,-21.410157126128347,-3.731619307037064,-3.6051658888953844,-2.0832398124966978,-21.410157126128347,-3.731619307037064,-3.6051658888953844,-2.0832398124966978
16575.0,-21.41133613249228,-3.7317311327495517,-3.6058240892085567,-2.08320980213792,,,,
16576.0,-21.412676253615583,-3.7318584215228428,-3.606572201374413,-2.083175547104223,-21.412676253615583,-3.7318584215228428,-3.606572201374413,-2.083175547104223
16577.0,-21.41383255178578,-3.7319683833154444,-3.6072176631795614,-2.083145889763048,,,,
16578.0,-21.4150202116625,-3.7320814629879755,-3.6078806025553845,-2.0831153451025988,-21.4150202116625,-3.7320814629879755,-3.6078806025553845,-2.0831153451025988
16579.0,-21.4163814047775,-3.7322112656941027,-3.608640372215727,-2.0830801313393774,,,,
16580.0,-21.41757903977327,-3.732325615297912,-3.609308814993127,-2.0830490353890276,-21.41757903977327,-3.732325615297912,-3.609308814993127,-2.0830490353890276
16581.0,-21.418830110094262,-3.7324452199167246,-3.6100070501135217,-2.083016447028129,,,,
16582.0,-21.420069837295124,-3.7325638971889146,-3.610698921526783,-2.0829840204081993,-21.420069837295124,-3.7325638971889146,-3.610698921526783,-2.0829840204081993
16583.0,-21.421310200129373,-3.732682790050657,-3.611391114891562,-2.0829514538699474,,,,
16584.0,-21.422577419310123,-3.7328044207196935,-3.6120982620517634,-2.0829180446820974,-21.422577419310123,-3.7328044207196935,-3.6120982620517634,-2.0829180446820974
16585.0,-21.42379915002154,-3.7329218344778368,-3.61277999210181,-2.0828857179274456,,,,
16586.0,-21.42505358869842,-3.733042549749393,-3.613479940431817,-2.0828523994533255,-21.42505358869842,-3.733042549749393,-3.613479940431817,-2.0828523994533255
16587.0,-21.426169769167405,-3.733150080813636,-3.614102713715824,-2.082822671498153,,,,
16588.0,-21.427594085384037,-3.733287514956989,-3.6148973772153266,-2.0827845170428434,-21.427594085384037,-3.733287514956989,-3.6148973772153266,-2.0827845170428434
16589.0,-21.42875773741373,-3.7333999324271145,-3.615546573512413,-2.082753235971092,,,,
16590.0,-21.42990195654514,-3.733510590788724,-3.61618489947313,-2.0827224275952223,-21.42990195654514,-3.733510590788724,-3.61618489947313,-2.0827224275952223
16591.0,-21.431290447391547,-3.733645082206285,-3.6169594629720137,-2.082684821115201,,,,
16592.0,-21.43256126742145,-3.7337683416633123,-3.6176683459880397,-2.0826502524508923,-21.43256126742145,-3.7337683416633123,-3.6176683459880397,-2.0826502524508923
16593.0,-21.433757156830353,-3.733884467506205,-3.618335398453927,-2.0826176448155604,,,,
16594.0,-21.43514249741805,-3.7340191910706735,-3.6191080883368407,-2.0825796801614356,-21.43514249741805,-3.7340191910706735,-3.6191080883368407,-2.0825796801614356
16595.0,-21.436190990838938,-3.7341212597452036,-3.619692866020454,-2.082550882537768,,,,
16596.0,-21.437503940983074,-3.734249241544385,-3.620425109376039,-2.082514701053205,-21.437503940983074,-3.734249241544385,-3.620425109376039,-2.082514701053205
16597.0,-21.43865742617669,-3.734361815661727,-3.621068384561431,-2.0824827897137905,,,,
16598.0,-21.439909770552106,-3.734484192028093,-3.621766759742341,-2.082448028809477,-21.439909770552106,-3.734484192028093,-3.621766759742341,-2.082448028809477
16599.0,-21.441143411595267,-3.734604896432062,-3.6224546709039616,-2.082413647655053,,,,
16600.0,-21.44254116789625,-3.7347418641492998,-3.6232340590529044,-2.082374491632623,-21.44254116789625,-3.7347418641492998,-3.6232340590529044,-2.082374491632623
16601.0,-21.443851826503863,-3.734870470359895,-3.623964841032225,-2.0823376265834517,,,,
16602.0,-21.444863445551743,-3.734969821167674,-3.624528858559442,-2.0823091485212966,-21.444863445551743,-3.734969821167674,-3.624528858559442,-2.0823091485212966
16603.0,-21.446228790412658,-3.735104101479436,-3.6252900615224894,-2.0822705482538995,,,,
16604.0,-21.447368342038224,-3.7352163078893375,-3.6259253463026884,-2.0822382090683846,-21.447368342038224,-3.7352163078893375,-3.6259253463026884,-2.0822382090683846
16605.0,-21.448718743256503,-3.7353494582082925,-3.6266781426021515,-2.0821997372891197,,,,
16606.0,-21.449899856521792,-3.735466055434088,-3.627336531799256,-2.0821659726941255,-21.449899856521792,-3.735466055434088,-3.627336531799256,-2.0821659726941255
16607.0,-21.451112642815076,-3.7355859187294866,-3.6280125444612783,-2.082131212779729,,,,
16608.0,-21.452459519524833,-3.7357192254682445,-3.628763263116441,-2.082092419663839,-21.452459519524833,-3.7357192254682445,-3.628763263116441,-2.082092419663839
16609.0,-21.453676194712216,-3.7358397910742362,-3.629441373550322,-2.0820572607634857,,,,
16610.0,-21.45495284947042,-3.735966458877483,-3.630152878448138,-2.082020250683524,-21.45495284947042,-3.735966458877483,-3.630152878448138,-2.082020250683524
16611.0,-21.456223639208602,-3.736092707372165,-3.6308610780528126,-2.0819832691751508,,,,
16612.0,-21.457409036914783,-3.736210606760176,-3.631521655395209,-2.0819486783988586,-21.457409036914783,-3.736210606760176,-3.631521655395209,-2.0819486783988586
16613.0,-21.4586646173899,-3.7363356422527167,-3.6322213092386155,-2.0819119146176117,,,,
16614.0,-21.45975695329841,-3.7364445347972586,-3.6328299663188246,-2.0818798508325522,-21.45975695329841,-3.7364445347972586,-3.6328299663188246,-2.0818798508325522
16615.0,-21.461038745577998,-3.7365724785367824,-3.6335441579774925,-2.081842086675972,,,,
16616.0,-21.46244514462721,-3.7367130748653388,-3.634327737246496,-2.081800412471963,-21.46244514462721,-3.7367130748653388,-3.634327737246496,-2.081800412471963
16617.0,-21.46354026586832,-3.7368226618604545,-3.634937852020034,-2.0817679010204735,,,,
16618.0,-21.464860619840376,-3.7369549556711394,-3.6356734155631103,-2.0817285822607405,-21.464860619840376,-3.7369549556711394,-3.6356734155631103,-2.0817285822607405
16619.0,-21.466011288311638,-3.7370703793219926,-3.636314413240028,-2.0816942028031704,,,,
16620.0,-21.467272069475683,-3.7371970024070627,-3.637016717605158,-2.081656417942345,-21.467272069475683,-3.7371970024070627,-3.637016717605158,-2.081656417942345
16621.0,-21.468769206789368,-3.73734760975401,-3.637850638186697,-2.081611265871888,,,,
16622.0,-21.469871590288044,-3.7374586156955725,-3.638464638849672,-2.081577957009883,-21.469871590288044,-3.7374586156955725,-3.638464638849672,-2.081577957009883
16623.0,-21.471077319104694,-3.737580155245429,-3.6391361696370175,-2.0815414760154933,,,,
16624.0,-21.472389215719314,-3.7377125783806453,-3.639866794025565,-2.081501593730302,-21.472389215719314,-3.7377125783806453,-3.639866794025565,-2.081501593730302
16625.0,-21.473617444518503,-3.7378367042403,-3.64055078460787,-2.081464131977609,,,,
16626.0,-21.47480971450232,-3.7379573294476693,-3.641214716021497,-2.081427677431608,-21.47480971450232,-3.7379573294476693,-3.641214716021497,-2.081427677431608
16627.0,-21.476063819371323,-3.738084366712045,-3.641913046246986,-2.0813891992399083,,,,
16628.0,-21.477479722494756,-3.738228005776262,-3.642701430130059,-2.081345533822091,-21.477479722494756,-3.738228005776262,-3.642701430130059,-2.081345533822091
16629.0,-21.47854830070216,-3.7383365122104153,-3.6432963859422984,-2.0813125216376425,,,,
16630.0,-21.479859079614773,-3.7384697750183102,-3.64402615988186,-2.0812719161456186,-21.479859079614773,-3.7384697750183102,-3.64402615988186,-2.0812719161456186
16631.0,-21.481168524512036,-3.7386030819532525,-3.644755150900758,-2.0812311642690546,,,,
16632.0,-21.48227267557057,-3.738715598312869,-3.645369817272852,-2.081196741484763,-21.48227267557057,-3.738715598312869,-3.645369817272852,-2.081196741484763
16633.0,-21.483576754276875,-3.738848654844232,-3.6460957468823216,-2.08115594948979,,,,
16634.0,-21.484827010560917,-3.738976378734509,-3.6467916772459503,-2.0811166884274437,-21.484827010560917,-3.738976378734509,-3.6467916772459503,-2.0811166884274437
16635.0,-21.48596313442777,-3.739092560601252,-3.6474240445304495,-2.081080940435168,,,,
16636.0,-21.48723128830117,-3.739222402604415,-3.648129865745811,-2.0810409042500826,-21.48723128830117,-3.739222402604415,-3.648129865745811,-2.0810409042500826
16637.0,-21.488514436121626,-3.739353947843189,-3.6488439936614725,-2.0810002313335696,,,,
16638.0,-21.489689973581434,-3.739474590371267,-3.6494981959006627,-2.080962878436339,-21.489689973581434,-3.739474590371267,-3.6494981959006627,-2.080962878436339
16639.0,-21.490923700290395,-3.7396013504535723,-3.6501847467573234,-2.0809235652053695,,,,
16640.0,-21.492346942204414,-3.739747797266667,-3.6509767182431365,-2.0808779809567044,-21.492346942204414,-3.739747797266667,-3.6509767182431365,-2.0808779809567044
16641.0,-21.493576319221155,-3.7398744394904457,-3.6516607706720996,-2.0808384949703145,,,,
16642.0,-21.494776046507496,-3.739998155658666,-3.6523282900664746,-2.0807998924099946,-21.494776046507496,-3.739998155658666,-3.6523282900664746,-2.0807998924099946
16643.0,-21.496007616181494,-3.7401253028339108,-3.6530134909512064,-2.0807601433366147,,,,
16644.0,-21.497281567439135,-3.740256987121288,-3.6537222337838178,-2.0807188797013785,-21.497281567439135,-3.740256987121288,-3.6537222337838178,-2.0807188797013785
16645.0,-21.498512608694025,-3.740384382160543,-3.6544070666147066,-2.080678886267983,,,,
16646.0,-21.499843017786066,-3.7405222360884607,-3.655147138710268,-2.0806355070841294,-21.499843017786066,-3.7405222360884607,-3.655147138710268,-2.0806355070841294
16647.0,-21.50099008832993,-3.740641214799864,-3.6557851875045433,-2.0805980193259845,,,,
16648.0,-21.50224041286792,-3.740771050609777,-3.6564806358536015,-2.0805570502167856,-21.50224041286792,-3.740771050609777,-3.6564806358536015,-2.0805570502167856
16649.0,-21.50346516225821,-3.740898379139023,-3.657161821882962,-2.0805167842395993,,,,
16650.0,-21.504653298019107,-3.741022034036252,-3.6578226087159567,-2.0804776226330235,-21.504653298019107,-3.741022034036252,-3.6578226087159567,-2.0804776226330235
16651.0,-21.505946191243645,-3.741156757596597,-3.658541619563162,-2.080434857341772,,,,
16652.0,-21.507147989216985,-3.7412821276058676,-3.65920993221543,-2.0803949897397014,-21.507147989216985,-3.7412821276058676,-3.65920993221543,-2.0803949897397014
16653.0,-21.508368851384592,-3.741409626215394,-3.6598888105918865,-2.080354386362262,,,,
16654.0,-21.509798618851313,-3.7415591558528414,-3.6606838112248106,-2.080306605689811,-21.509798618851313,-3.7415591558528414,-3.6606838112248106,-2.080306605689811
16655.0,-21.510962705207746,-3.7416810241512106,-3.661331043150327,-2.080267614580967,,,,
16656.0,-21.512256677286274,-3.7418166444023204,-3.6620504546105135,-2.080224169490911,-21.512256677286274,-3.7418166444023204,-3.6620504546105135,-2.080224169490911
16657.0,-21.513479111072737,-3.7419449122574324,-3.662730054000292,-2.0801829980038384,,,,
16658.0,-21.514763236802906,-3.7420798116832423,-3.6634439117865054,-2.0801396184679306,-21.514763236802906,-3.7420798116832423,-3.6634439117865054,-2.0801396184679306
16659.0,-21.515961029150947,-3.742205777113803,-3.6641097381299406,-2.0800990481846333,,,,
16660.0,-21.517238767891484,-3.742340306915403,-3.664819967148952,-2.0800556404225747,-21.517238767891484,-3.742340306915403,-3.664819967148952,-2.0800556404225747
16661.0,-21.518529054976373,-3.7424763222879265,-3.6655371303967006,-2.0800116543399776,,,,
16662.0,-21.51971636207658,-3.7426016115220695,-3.666197017699394,-2.079971086659199,-21.51971636207658,-3.7426016115220695,-3.666197017699394,-2.079971086659199
16663.0,-21.520945557947712,-3.742731462428837,-3.6668801499526174,-2.079928980998805,,,,
16664.0,-21.52221466054856,-3.7428656877308715,-3.6675854218391684,-2.079885362136621,-21.52221466054856,-3.7428656877308715,-3.6675854218391684,-2.079885362136621
16665.0,-21.523472116200253,-3.7429988334171407,-3.6682841815120213,-2.0798420129357362,,,,
16666.0,-21.524677818470472,-3.7431266341466216,-3.6689541443809124,-2.0798003466000456,-21.524677818470472,-3.7431266341466216,-3.6689541443809124,-2.0798003466000456
16667.0,-21.525950593320797,-3.7432617002914803,-3.6696613386154593,-2.0797562295426872,,,,
16668.0,-21.52714603139537,-3.743388694336536,-3.6703255240189097,-2.079714683623396,-21.52714603139537,-3.743388694336536,-3.6703255240189097,-2.079714683623396
16669.0,-21.528449312134047,-3.7435273093768755,-3.671049587777826,-2.0796692459997175,,,,
16670.0,-21.529750400506405,-3.7436658577068704,-3.671772390966024,-2.0796237290449358,-21.529750400506405,-3.7436658577068704,-3.671772390966024,-2.0796237290449358
16671.0,-21.530935909170186,-3.743792225048938,-3.672430946521433,-2.0795821695161067,,,,
16672.0,-21.532204075608018,-3.743927554777932,-3.6731353809968423,-2.079537591555223,-21.532204075608018,-3.743927554777932,-3.6731353809968423,-2.079537591555223
16673.0,-21.53344742047082,-3.744060385082519,-3.673825987944663,-2.0794937529130517,,,,
16674.0,-21.534714215564392,-3.7441958729850935,-3.6745295803583415,-2.0794489606545974,-21.534714215564392,-3.7441958729850935,-3.6745295803583415,-2.0794489606545974
16675.0,-21.53595885142158,-3.744329137426485,-3.6752208253752747,-2.079404830187642,,,,
16676.0,-21.53728599069218,-3.7444714069846325,-3.675957849207404,-2.07935761907465,-21.53728599069218,-3.7444714069846325,-3.675957849207404,-2.07935761907465
16677.0,-21.53834577220846,-3.7445851129585197,-3.6765463607837816,-2.0793198612281687,,,,
16678.0,-21.539636017688732,-3.74472370173022,-3.6772628174731254,-2.0792737726420456,-21.539636017688732,-3.74472370173022,-3.6772628174731254,-2.0792737726420456
16679.0,-21.540804363494928,-3.744849329986141,-3.6779115464544065,-2.079231912102281,,,,
16680.0,-21.54225042108568,-3.7450050321570667,-3.6787144329858763,-2.0791798842348705,-21.54225042108568,-3.7450050321570667,-3.6787144329858763,-2.0791798842348705
16681.0,-21.54340175022972,-3.7451291202147035,-3.679353636505195,-2.079138368494142,,,,
16682.0,-21.54476112099486,-3.7452758018717556,-3.680108302051853,-2.079089222301232,-21.54476112099486,-3.7452758018717556,-3.680108302051853,-2.079089222301232
16683.0,-21.545971972157197,-3.745406596464647,-3.680780473537906,-2.0790453242176694,,,,
16684.0,-21.547206621221424,-3.745540098524468,-3.6814658173845407,-2.0790004702664437,-21.547206621221424,-3.745540098524468,-3.6814658173845407,-2.0790004702664437
16685.0,-21.5483647532068,-3.7456654497991444,-3.682108650428347,-2.0789583016738797,,,,
16686.0,-21.549728028850158,-3.745813190377509,-3.68286530989359,-2.078908480427922,-21.549728028850158,-3.745813190377509,-3.68286530989359,-2.078908480427922
16687.0,-21.550919957844776,-3.745942494516112,-3.6835268248087885,-2.0788648085581602,,,,
16688.0,-21.552268705417205,-3.7460889828173807,-3.6842753317247525,-2.0788152469984698,-21.552268705417205,-3.7460889828173807,-3.6842753317247525,-2.0788152469984698
16689.0,-21.553362526189037,-3.746207889393842,-3.684882325127311,-2.078774978207213,,,,
16690.0,-21.554745214058933,-3.7463583824126916,-3.6856495801840174,-2.0787239117437135,-21.554745214058933,-3.7463583824126916,-3.6856495801840174,-2.0787239117437135
16691.0,-21.555942069415295,-3.7464887854757034,-3.6863136735766435,-2.078679583780617,,,,
16692.0,-21.557063306590248,-3.746611053720796,-3.6869357741507036,-2.0786380092955206,-21.557063306590248,-3.746611053720796,-3.6869357741507036,-2.0786380092955206
16693.0,-21.558375088285885,-3.746754270152868,-3.6876635570065575,-2.078589204803291,,,,
16694.0,-21.559598019387884,-3.7468879297459483,-3.6883420032572447,-2.0785435715517817,-21.559598019387884,-3.7468879297459483,-3.6883420032572447,-2.0785435715517817
16695.0,-21.561007692549047,-3.747042194311862,-3.6891240034510226,-2.0784907820117082,,,,
16696.0,-21.562100372769187,-3.7471618723652913,-3.6897301150578516,-2.0784497961239397,-21.562100372769187,-3.7471618723652913,-3.6897301150578516,-2.0784497961239397
16697.0,-21.56354608177868,-3.747320418699469,-3.6905320109188735,-2.0783953863219615,,,,
16698.0,-21.56474016642938,-3.7474515033509697,-3.6911942921629635,-2.078350327669143,-21.56474016642938,-3.7474515033509697,-3.6911942921629635,-2.078350327669143
16699.0,-21.56593187349555,-3.7475824453142166,-3.6918552172661294,-2.078305301719375,,,,
16700.0,-21.567265666319624,-3.7477291751438266,-3.692594901779577,-2.0782547316606554,-21.567265666319624,-3.7477291751438266,-3.692594901779577,-2.0782547316606554
16701.0,-21.56834639023716,-3.7478481670095403,-3.6931942032472858,-2.078213685409847,,,,
16702.0,-21.56980650241143,-3.7480091432624882,-3.6940038478667008,-2.0781580186419397,-21.56980650241143,-3.7480091432624882,-3.6940038478667008,-2.0781580186419397
16703.0,-21.57225859816425,-3.74828025888177,-3.6953634609990105,-2.0780632689808725,,,,
16704.0,-21.573369782344013,-3.748403183955012,-3.6959795064570753,-2.0780203905185193,-21.573369782344013,-3.748403183955012,-3.6959795064570753,-2.0780203905185193
16705.0,-21.574591133799505,-3.7485383604796962,-3.6966565929667023,-2.0779734326818255,,,,
16706.0,-21.575992356681148,-3.7486936479175936,-3.6974333501027683,-2.077919327899176,-21.575992356681148,-3.7486936479175936,-3.6974333501027683,-2.077919327899176
16707.0,-21.577308641479654,-3.7488396853415127,-3.6981629732410455,-2.077868354396113,,,,
16708.0,-21.57858203809683,-3.748981106596386,-3.698868778438257,-2.0778189438208425,-21.57858203809683,-3.748981106596386,-3.698868778438257,-2.0778189438208425
